country,date,accumulated_deaths,increase_of_deaths
Laos,2020-03-15,0,0
Laos,2020-03-16,0,0
Laos,2020-03-17,0,0
Laos,2020-03-18,0,0
Laos,2020-03-19,0,0
Laos,2020-03-20,0,0
Laos,2020-03-21,0,0
Laos,2020-03-22,0,0
Laos,2020-03-23,0,0
Laos,2020-03-24,0,0
Laos,2020-03-25,0,0
Laos,2020-03-26,0,0
Laos,2020-03-27,0,0
Latvia,2020-03-01,0,0
Latvia,2020-03-02,0,0
Latvia,2020-03-03,0,0
Latvia,2020-03-04,0,0
Latvia,2020-03-05,0,0
Latvia,2020-03-06,0,0
Latvia,2020-03-07,0,0
Latvia,2020-03-08,0,0
Latvia,2020-03-09,0,0
Latvia,2020-03-10,0,0
Latvia,2020-03-11,0,0
Latvia,2020-03-12,0,0
Latvia,2020-03-13,0,0
Latvia,2020-03-14,0,0
Latvia,2020-03-15,0,0
Latvia,2020-03-16,0,0
Latvia,2020-03-17,0,0
Latvia,2020-03-18,0,0
Latvia,2020-03-19,0,0
Latvia,2020-03-20,0,0
Latvia,2020-03-21,0,0
Latvia,2020-03-22,0,0
Latvia,2020-03-23,0,0
Latvia,2020-03-24,0,0
Latvia,2020-03-25,0,0
Latvia,2020-03-26,0,0
Latvia,2020-03-27,0,0
Lebanon,2020-03-01,0,0
Lebanon,2020-03-02,0,0
Lebanon,2020-03-03,0,0
Lebanon,2020-03-04,0,0
Lebanon,2020-03-05,0,0
Lebanon,2020-03-06,0,0
Lebanon,2020-03-07,0,0
Lebanon,2020-03-08,0,0
Lebanon,2020-03-09,0,0
Lebanon,2020-03-10,1,1
Lebanon,2020-03-11,3,2
Lebanon,2020-03-12,3,0
Lebanon,2020-03-13,3,0
Lebanon,2020-03-14,3,0
Lebanon,2020-03-15,3,0
Lebanon,2020-03-16,3,0
Lebanon,2020-03-17,3,0
Lebanon,2020-03-18,3,0
Lebanon,2020-03-19,4,1
Lebanon,2020-03-20,4,0
Lebanon,2020-03-21,4,0
Lebanon,2020-03-22,4,0
Lebanon,2020-03-23,4,0
Lebanon,2020-03-24,4,0
Lebanon,2020-03-25,6,2
Lebanon,2020-03-26,6,0
Lebanon,2020-03-27,8,2
Liberia,2020-03-01,0,0
Liberia,2020-03-02,0,0
Liberia,2020-03-03,0,0
Liberia,2020-03-04,0,0
Liberia,2020-03-05,0,0
Liberia,2020-03-06,0,0
Liberia,2020-03-07,0,0
Liberia,2020-03-08,0,0
Liberia,2020-03-09,0,0
Liberia,2020-03-10,0,0
Liberia,2020-03-11,0,0
Liberia,2020-03-12,0,0
Liberia,2020-03-13,0,0
Liberia,2020-03-14,0,0
Liberia,2020-03-15,0,0
Liberia,2020-03-16,0,0
Liberia,2020-03-17,0,0
Liberia,2020-03-18,0,0
Liberia,2020-03-19,0,0
Liberia,2020-03-20,0,0
Liberia,2020-03-21,0,0
Liberia,2020-03-22,0,0
Liberia,2020-03-23,0,0
Liberia,2020-03-24,0,0
Liberia,2020-03-25,0,0
Liberia,2020-03-26,0,0
Liberia,2020-03-27,0,0
Libya,2020-03-01,0,0
Libya,2020-03-02,0,0
Libya,2020-03-03,0,0
Libya,2020-03-04,0,0
Libya,2020-03-05,0,0
Libya,2020-03-06,0,0
Libya,2020-03-07,0,0
Libya,2020-03-08,0,0
Libya,2020-03-09,0,0
Libya,2020-03-10,0,0
Libya,2020-03-11,0,0
Libya,2020-03-12,0,0
Libya,2020-03-13,0,0
Libya,2020-03-14,0,0
Libya,2020-03-15,0,0
Libya,2020-03-16,0,0
Libya,2020-03-17,0,0
Libya,2020-03-18,0,0
Libya,2020-03-19,0,0
Libya,2020-03-20,0,0
Libya,2020-03-21,0,0
Libya,2020-03-22,0,0
Libya,2020-03-23,0,0
Libya,2020-03-24,0,0
Libya,2020-03-25,0,0
Libya,2020-03-26,0,0
Libya,2020-03-27,0,0
Liechtenstein,2020-03-01,0,0
Liechtenstein,2020-03-02,0,0
Liechtenstein,2020-03-03,0,0
Liechtenstein,2020-03-04,0,0
Liechtenstein,2020-03-05,0,0
Liechtenstein,2020-03-06,0,0
Liechtenstein,2020-03-07,0,0
Liechtenstein,2020-03-08,0,0
Liechtenstein,2020-03-09,0,0
Liechtenstein,2020-03-10,0,0
Liechtenstein,2020-03-11,0,0
Liechtenstein,2020-03-12,0,0
Liechtenstein,2020-03-13,0,0
Liechtenstein,2020-03-14,0,0
Liechtenstein,2020-03-15,0,0
Liechtenstein,2020-03-16,0,0
Liechtenstein,2020-03-17,0,0
Liechtenstein,2020-03-18,0,0
Liechtenstein,2020-03-19,0,0
Liechtenstein,2020-03-20,0,0
Liechtenstein,2020-03-21,0,0
Liechtenstein,2020-03-22,0,0
Liechtenstein,2020-03-23,0,0
Liechtenstein,2020-03-24,0,0
Liechtenstein,2020-03-25,0,0
Liechtenstein,2020-03-26,0,0
Liechtenstein,2020-03-27,0,0
Lithuania,2020-03-01,0,0
Lithuania,2020-03-02,0,0
Lithuania,2020-03-03,0,0
Lithuania,2020-03-04,0,0
Lithuania,2020-03-05,0,0
Lithuania,2020-03-06,0,0
Lithuania,2020-03-07,0,0
Lithuania,2020-03-08,0,0
Lithuania,2020-03-09,0,0
Lithuania,2020-03-10,0,0
Lithuania,2020-03-11,0,0
Lithuania,2020-03-12,0,0
Lithuania,2020-03-13,0,0
Lithuania,2020-03-14,0,0
Lithuania,2020-03-15,0,0
Lithuania,2020-03-16,0,0
Lithuania,2020-03-17,0,0
Lithuania,2020-03-18,0,0
Lithuania,2020-03-19,0,0
Lithuania,2020-03-20,0,0
Lithuania,2020-03-21,1,1
Lithuania,2020-03-22,1,0
Lithuania,2020-03-23,1,0
Lithuania,2020-03-24,2,1
Lithuania,2020-03-25,4,2
Lithuania,2020-03-26,4,0
Lithuania,2020-03-27,5,1
Luxembourg,2020-03-01,0,0
Luxembourg,2020-03-02,0,0
Luxembourg,2020-03-03,0,0
Luxembourg,2020-03-04,0,0
Luxembourg,2020-03-05,0,0
Luxembourg,2020-03-06,0,0
Luxembourg,2020-03-07,0,0
Luxembourg,2020-03-08,0,0
Luxembourg,2020-03-09,0,0
Luxembourg,2020-03-10,0,0
Luxembourg,2020-03-11,0,0
Luxembourg,2020-03-12,0,0
Luxembourg,2020-03-13,0,0
Luxembourg,2020-03-14,1,1
Luxembourg,2020-03-15,1,0
Luxembourg,2020-03-16,1,0
Luxembourg,2020-03-17,1,0
Luxembourg,2020-03-18,2,1
Luxembourg,2020-03-19,4,2
Luxembourg,2020-03-20,4,0
Luxembourg,2020-03-21,8,4
Luxembourg,2020-03-22,8,0
Luxembourg,2020-03-23,8,0
Luxembourg,2020-03-24,8,0
Luxembourg,2020-03-25,8,0
Luxembourg,2020-03-26,9,1
Luxembourg,2020-03-27,15,6
Madagascar,2020-03-01,0,0
Madagascar,2020-03-02,0,0
Madagascar,2020-03-03,0,0
Madagascar,2020-03-04,0,0
Madagascar,2020-03-05,0,0
Madagascar,2020-03-06,0,0
Madagascar,2020-03-07,0,0
Madagascar,2020-03-08,0,0
Madagascar,2020-03-09,0,0
Madagascar,2020-03-10,0,0
Madagascar,2020-03-11,0,0
Madagascar,2020-03-12,0,0
Madagascar,2020-03-13,0,0
Madagascar,2020-03-14,0,0
Madagascar,2020-03-15,0,0
Madagascar,2020-03-16,0,0
Madagascar,2020-03-17,0,0
Madagascar,2020-03-18,0,0
Madagascar,2020-03-19,0,0
Madagascar,2020-03-20,0,0
Madagascar,2020-03-21,0,0
Madagascar,2020-03-22,0,0
Madagascar,2020-03-23,0,0
Madagascar,2020-03-24,0,0
Madagascar,2020-03-25,0,0
Madagascar,2020-03-26,0,0
Madagascar,2020-03-27,0,0
Malaysia,2020-03-01,0,0
Malaysia,2020-03-02,0,0
Malaysia,2020-03-03,0,0
Malaysia,2020-03-04,0,0
Malaysia,2020-03-05,0,0
Malaysia,2020-03-06,0,0
Malaysia,2020-03-07,0,0
Malaysia,2020-03-08,0,0
Malaysia,2020-03-09,0,0
Malaysia,2020-03-10,0,0
Malaysia,2020-03-11,0,0
Malaysia,2020-03-12,0,0
Malaysia,2020-03-13,0,0
Malaysia,2020-03-14,0,0
Malaysia,2020-03-15,0,0
Malaysia,2020-03-16,0,0
Malaysia,2020-03-17,2,2
Malaysia,2020-03-18,2,0
Malaysia,2020-03-19,2,0
Malaysia,2020-03-20,3,1
Malaysia,2020-03-21,4,1
Malaysia,2020-03-22,10,6
Malaysia,2020-03-23,14,4
Malaysia,2020-03-24,16,2
Malaysia,2020-03-25,20,4
Malaysia,2020-03-26,23,3
Malaysia,2020-03-27,26,3
Maldives,2020-03-01,0,0
Maldives,2020-03-02,0,0
Maldives,2020-03-03,0,0
Maldives,2020-03-04,0,0
Maldives,2020-03-05,0,0
Maldives,2020-03-06,0,0
Maldives,2020-03-07,0,0
Maldives,2020-03-08,0,0
Maldives,2020-03-09,0,0
Maldives,2020-03-10,0,0
Maldives,2020-03-11,0,0
Maldives,2020-03-12,0,0
Maldives,2020-03-13,0,0
Maldives,2020-03-14,0,0
Maldives,2020-03-15,0,0
Maldives,2020-03-16,0,0
Maldives,2020-03-17,0,0
Maldives,2020-03-18,0,0
Maldives,2020-03-19,0,0
Maldives,2020-03-20,0,0
Maldives,2020-03-21,0,0
Maldives,2020-03-22,0,0
Maldives,2020-03-23,0,0
Maldives,2020-03-24,0,0
Maldives,2020-03-25,0,0
Maldives,2020-03-26,0,0
Maldives,2020-03-27,0,0
Mali,2020-03-01,0,0
Mali,2020-03-02,0,0
Mali,2020-03-03,0,0
Mali,2020-03-04,0,0
Mali,2020-03-05,0,0
Mali,2020-03-06,0,0
Mali,2020-03-07,0,0
Mali,2020-03-08,0,0
Mali,2020-03-09,0,0
Mali,2020-03-10,0,0
Mali,2020-03-11,0,0
Mali,2020-03-12,0,0
Mali,2020-03-13,0,0
Mali,2020-03-14,0,0
Mali,2020-03-15,0,0
Mali,2020-03-16,0,0
Mali,2020-03-17,0,0
Mali,2020-03-18,0,0
Mali,2020-03-19,0,0
Mali,2020-03-20,0,0
Mali,2020-03-21,0,0
Mali,2020-03-22,0,0
Mali,2020-03-23,0,0
Mali,2020-03-24,0,0
Mali,2020-03-25,0,0
Mali,2020-03-26,0,0
Mali,2020-03-27,0,0
Malta,2020-03-01,0,0
Malta,2020-03-02,0,0
Malta,2020-03-03,0,0
Malta,2020-03-04,0,0
Malta,2020-03-05,0,0
Malta,2020-03-06,0,0
Malta,2020-03-07,0,0
Malta,2020-03-08,0,0
Malta,2020-03-09,0,0
Malta,2020-03-10,0,0
Malta,2020-03-11,0,0
Malta,2020-03-12,0,0
Malta,2020-03-13,0,0
Malta,2020-03-14,0,0
Malta,2020-03-15,0,0
Malta,2020-03-16,0,0
Malta,2020-03-17,0,0
Malta,2020-03-18,0,0
Malta,2020-03-19,0,0
Malta,2020-03-20,0,0
Malta,2020-03-21,0,0
Malta,2020-03-22,0,0
Malta,2020-03-23,0,0
Malta,2020-03-24,0,0
Malta,2020-03-25,0,0
Malta,2020-03-26,0,0
Malta,2020-03-27,0,0
Mauritania,2020-03-01,0,0
Mauritania,2020-03-02,0,0
Mauritania,2020-03-03,0,0
Mauritania,2020-03-04,0,0
Mauritania,2020-03-05,0,0
Mauritania,2020-03-06,0,0
Mauritania,2020-03-07,0,0
Mauritania,2020-03-08,0,0
Mauritania,2020-03-09,0,0
Mauritania,2020-03-10,0,0
Mauritania,2020-03-11,0,0
Mauritania,2020-03-12,0,0
Mauritania,2020-03-13,0,0
Mauritania,2020-03-14,0,0
Mauritania,2020-03-15,0,0
Mauritania,2020-03-16,0,0
Mauritania,2020-03-17,0,0
Mauritania,2020-03-18,0,0
Mauritania,2020-03-19,0,0
Mauritania,2020-03-20,0,0
Mauritania,2020-03-21,0,0
Mauritania,2020-03-22,0,0
Mauritania,2020-03-23,0,0
Mauritania,2020-03-24,0,0
Mauritania,2020-03-25,0,0
Mauritania,2020-03-26,0,0
Mauritania,2020-03-27,0,0
Mauritius,2020-03-01,0,0
Mauritius,2020-03-02,0,0
Mauritius,2020-03-03,0,0
Mauritius,2020-03-04,0,0
Mauritius,2020-03-05,0,0
Mauritius,2020-03-06,0,0
Mauritius,2020-03-07,0,0
Mauritius,2020-03-08,0,0
Mauritius,2020-03-09,0,0
Mauritius,2020-03-10,0,0
Mauritius,2020-03-11,0,0
Mauritius,2020-03-12,0,0
Mauritius,2020-03-13,0,0
Mauritius,2020-03-14,0,0
Mauritius,2020-03-15,0,0
Mauritius,2020-03-16,0,0
Mauritius,2020-03-17,0,0
Mauritius,2020-03-18,0,0
Mauritius,2020-03-19,0,0
Mauritius,2020-03-20,0,0
Mauritius,2020-03-21,1,1
Mauritius,2020-03-22,2,1
Mauritius,2020-03-23,2,0
Mauritius,2020-03-24,2,0
Mauritius,2020-03-25,2,0
Mauritius,2020-03-26,2,0
Mauritius,2020-03-27,2,0
Mexico,2020-03-01,0,0
Mexico,2020-03-02,0,0
Mexico,2020-03-03,0,0
Mexico,2020-03-04,0,0
Mexico,2020-03-05,0,0
Mexico,2020-03-06,0,0
Mexico,2020-03-07,0,0
Mexico,2020-03-08,0,0
Mexico,2020-03-09,0,0
Mexico,2020-03-10,0,0
Mexico,2020-03-11,0,0
Mexico,2020-03-12,0,0
Mexico,2020-03-13,0,0
Mexico,2020-03-14,0,0
Mexico,2020-03-15,0,0
Mexico,2020-03-16,0,0
Mexico,2020-03-17,0,0
Mexico,2020-03-18,0,0
Mexico,2020-03-19,1,1
Mexico,2020-03-20,1,0
Mexico,2020-03-21,2,1
Mexico,2020-03-22,2,0
Mexico,2020-03-23,3,1
Mexico,2020-03-24,4,1
Mexico,2020-03-25,5,1
Mexico,2020-03-26,6,1
Mexico,2020-03-27,8,2
Moldova,2020-03-01,0,0
Moldova,2020-03-02,0,0
Moldova,2020-03-03,0,0
Moldova,2020-03-04,0,0
Moldova,2020-03-05,0,0
Moldova,2020-03-06,0,0
Moldova,2020-03-07,0,0
Moldova,2020-03-08,0,0
Moldova,2020-03-09,0,0
Moldova,2020-03-10,0,0
Moldova,2020-03-11,0,0
Moldova,2020-03-12,0,0
Moldova,2020-03-13,0,0
Moldova,2020-03-14,0,0
Moldova,2020-03-15,0,0
Moldova,2020-03-16,0,0
Moldova,2020-03-17,0,0
Moldova,2020-03-18,1,1
Moldova,2020-03-19,1,0
Moldova,2020-03-20,1,0
Moldova,2020-03-21,1,0
Moldova,2020-03-22,1,0
Moldova,2020-03-23,1,0
Moldova,2020-03-24,1,0
Moldova,2020-03-25,1,0
Moldova,2020-03-26,1,0
Moldova,2020-03-27,2,1
Monaco,2020-03-01,0,0
Monaco,2020-03-02,0,0
Monaco,2020-03-03,0,0
Monaco,2020-03-04,0,0
Monaco,2020-03-05,0,0
Monaco,2020-03-06,0,0
Monaco,2020-03-07,0,0
Monaco,2020-03-08,0,0
Monaco,2020-03-09,0,0
Monaco,2020-03-10,0,0
Monaco,2020-03-11,0,0
Monaco,2020-03-12,0,0
Monaco,2020-03-13,0,0
Monaco,2020-03-14,0,0
Monaco,2020-03-15,0,0
Monaco,2020-03-16,0,0
Monaco,2020-03-17,0,0
Monaco,2020-03-18,0,0
Monaco,2020-03-19,0,0
Monaco,2020-03-20,0,0
Monaco,2020-03-21,0,0
Monaco,2020-03-22,0,0
Monaco,2020-03-23,0,0
Monaco,2020-03-24,0,0
Monaco,2020-03-25,0,0
Monaco,2020-03-26,0,0
Monaco,2020-03-27,0,0
Mongolia,2020-03-01,0,0
Mongolia,2020-03-02,0,0
Mongolia,2020-03-03,0,0
Mongolia,2020-03-04,0,0
Mongolia,2020-03-05,0,0
Mongolia,2020-03-06,0,0
Mongolia,2020-03-07,0,0
Mongolia,2020-03-08,0,0
Mongolia,2020-03-09,0,0
Mongolia,2020-03-10,0,0
Mongolia,2020-03-11,0,0
Mongolia,2020-03-12,0,0
Mongolia,2020-03-13,0,0
Mongolia,2020-03-14,0,0
Mongolia,2020-03-15,0,0
Mongolia,2020-03-16,0,0
Mongolia,2020-03-17,0,0
Mongolia,2020-03-18,0,0
Mongolia,2020-03-19,0,0
Mongolia,2020-03-20,0,0
Mongolia,2020-03-21,0,0
Mongolia,2020-03-22,0,0
Mongolia,2020-03-23,0,0
Mongolia,2020-03-24,0,0
Mongolia,2020-03-25,0,0
Mongolia,2020-03-26,0,0
Mongolia,2020-03-27,0,0
Montenegro,2020-03-01,0,0
Montenegro,2020-03-02,0,0
Montenegro,2020-03-03,0,0
Montenegro,2020-03-04,0,0
Montenegro,2020-03-05,0,0
Montenegro,2020-03-06,0,0
Montenegro,2020-03-07,0,0
Montenegro,2020-03-08,0,0
Montenegro,2020-03-09,0,0
Montenegro,2020-03-10,0,0
Montenegro,2020-03-11,0,0
Montenegro,2020-03-12,0,0
Montenegro,2020-03-13,0,0
Montenegro,2020-03-14,0,0
Montenegro,2020-03-15,0,0
Montenegro,2020-03-16,0,0
Montenegro,2020-03-17,0,0
Montenegro,2020-03-18,0,0
Montenegro,2020-03-19,0,0
Montenegro,2020-03-20,0,0
Montenegro,2020-03-21,0,0
Montenegro,2020-03-22,0,0
Montenegro,2020-03-23,1,1
Montenegro,2020-03-24,1,0
Montenegro,2020-03-25,1,0
Montenegro,2020-03-26,1,0
Montenegro,2020-03-27,1,0
Morocco,2020-03-01,0,0
Morocco,2020-03-02,0,0
Morocco,2020-03-03,0,0
Morocco,2020-03-04,0,0
Morocco,2020-03-05,0,0
Morocco,2020-03-06,0,0
Morocco,2020-03-07,0,0
Morocco,2020-03-08,0,0
Morocco,2020-03-09,0,0
Morocco,2020-03-10,1,1
Morocco,2020-03-11,1,0
Morocco,2020-03-12,1,0
Morocco,2020-03-13,1,0
Morocco,2020-03-14,1,0
Morocco,2020-03-15,1,0
Morocco,2020-03-16,1,0
Morocco,2020-03-17,2,1
Morocco,2020-03-18,2,0
Morocco,2020-03-19,2,0
Morocco,2020-03-20,3,1
Morocco,2020-03-21,3,0
Morocco,2020-03-22,4,1
Morocco,2020-03-23,4,0
Morocco,2020-03-24,5,1
Morocco,2020-03-25,6,1
Morocco,2020-03-26,11,5
Morocco,2020-03-27,23,12
Mozambique,2020-03-01,0,0
Mozambique,2020-03-02,0,0
Mozambique,2020-03-03,0,0
Mozambique,2020-03-04,0,0
Mozambique,2020-03-05,0,0
Mozambique,2020-03-06,0,0
Mozambique,2020-03-07,0,0
Mozambique,2020-03-08,0,0
Mozambique,2020-03-09,0,0
Mozambique,2020-03-10,0,0
Mozambique,2020-03-11,0,0
Mozambique,2020-03-12,0,0
Mozambique,2020-03-13,0,0
Mozambique,2020-03-14,0,0
Mozambique,2020-03-15,0,0
Mozambique,2020-03-16,0,0
Mozambique,2020-03-17,0,0
Mozambique,2020-03-18,0,0
Mozambique,2020-03-19,0,0
Mozambique,2020-03-20,0,0
Mozambique,2020-03-21,0,0
Mozambique,2020-03-22,0,0
Mozambique,2020-03-23,0,0
Mozambique,2020-03-24,0,0
Mozambique,2020-03-25,0,0
Mozambique,2020-03-26,0,0
Mozambique,2020-03-27,0,0
Namibia,2020-03-01,0,0
Namibia,2020-03-02,0,0
Namibia,2020-03-03,0,0
Namibia,2020-03-04,0,0
Namibia,2020-03-05,0,0
Namibia,2020-03-06,0,0
Namibia,2020-03-07,0,0
Namibia,2020-03-08,0,0
Namibia,2020-03-09,0,0
Namibia,2020-03-10,0,0
Namibia,2020-03-11,0,0
Namibia,2020-03-12,0,0
Namibia,2020-03-13,0,0
Namibia,2020-03-14,0,0
Namibia,2020-03-15,0,0
Namibia,2020-03-16,0,0
Namibia,2020-03-17,0,0
Namibia,2020-03-18,0,0
Namibia,2020-03-19,0,0
Namibia,2020-03-20,0,0
Namibia,2020-03-21,0,0
Namibia,2020-03-22,0,0
Namibia,2020-03-23,0,0
Namibia,2020-03-24,0,0
Namibia,2020-03-25,0,0
Namibia,2020-03-26,0,0
Namibia,2020-03-27,0,0
Nepal,2020-03-01,0,0
Nepal,2020-03-02,0,0
Nepal,2020-03-03,0,0
Nepal,2020-03-04,0,0
Nepal,2020-03-05,0,0
Nepal,2020-03-06,0,0
Nepal,2020-03-07,0,0
Nepal,2020-03-08,0,0
Nepal,2020-03-09,0,0
Nepal,2020-03-10,0,0
Nepal,2020-03-11,0,0
Nepal,2020-03-12,0,0
Nepal,2020-03-13,0,0
Nepal,2020-03-14,0,0
Nepal,2020-03-15,0,0
Nepal,2020-03-16,0,0
Nepal,2020-03-17,0,0
Nepal,2020-03-18,0,0
Nepal,2020-03-19,0,0
Nepal,2020-03-20,0,0
Nepal,2020-03-21,0,0
Nepal,2020-03-22,0,0
Nepal,2020-03-23,0,0
Nepal,2020-03-24,0,0
Nepal,2020-03-25,0,0
Nepal,2020-03-26,0,0
Nepal,2020-03-27,0,0
Netherlands,2020-03-01,0,0
Netherlands,2020-03-02,0,0
Netherlands,2020-03-03,0,0
Netherlands,2020-03-04,0,0
Netherlands,2020-03-05,0,0
Netherlands,2020-03-06,1,1
Netherlands,2020-03-07,1,0
Netherlands,2020-03-08,3,2
Netherlands,2020-03-09,3,0
Netherlands,2020-03-10,4,1
Netherlands,2020-03-11,5,1
Netherlands,2020-03-12,5,0
Netherlands,2020-03-13,10,5
Netherlands,2020-03-14,12,2
Netherlands,2020-03-15,20,8
Netherlands,2020-03-16,24,4
Netherlands,2020-03-17,43,19
Netherlands,2020-03-18,58,15
Netherlands,2020-03-19,77,19
Netherlands,2020-03-20,107,30
Netherlands,2020-03-21,137,30
Netherlands,2020-03-22,180,43
Netherlands,2020-03-23,214,34
Netherlands,2020-03-24,277,63
Netherlands,2020-03-25,357,80
Netherlands,2020-03-26,435,78
Netherlands,2020-03-27,547,112
New Zealand,2020-03-01,0,0
New Zealand,2020-03-02,0,0
New Zealand,2020-03-03,0,0
New Zealand,2020-03-04,0,0
New Zealand,2020-03-05,0,0
New Zealand,2020-03-06,0,0
New Zealand,2020-03-07,0,0
New Zealand,2020-03-08,0,0
New Zealand,2020-03-09,0,0
New Zealand,2020-03-10,0,0
New Zealand,2020-03-11,0,0
New Zealand,2020-03-12,0,0
New Zealand,2020-03-13,0,0
New Zealand,2020-03-14,0,0
New Zealand,2020-03-15,0,0
New Zealand,2020-03-16,0,0
New Zealand,2020-03-17,0,0
New Zealand,2020-03-18,0,0
New Zealand,2020-03-19,0,0
New Zealand,2020-03-20,0,0
New Zealand,2020-03-21,0,0
New Zealand,2020-03-22,0,0
New Zealand,2020-03-23,0,0
New Zealand,2020-03-24,0,0
New Zealand,2020-03-25,0,0
New Zealand,2020-03-26,0,0
New Zealand,2020-03-27,0,0
Nicaragua,2020-03-01,0,0
Nicaragua,2020-03-02,0,0
Nicaragua,2020-03-03,0,0
Nicaragua,2020-03-04,0,0
Nicaragua,2020-03-05,0,0
Nicaragua,2020-03-06,0,0
Nicaragua,2020-03-07,0,0
Nicaragua,2020-03-08,0,0
Nicaragua,2020-03-09,0,0
Nicaragua,2020-03-10,0,0
Nicaragua,2020-03-11,0,0
Nicaragua,2020-03-12,0,0
Nicaragua,2020-03-13,0,0
Nicaragua,2020-03-14,0,0
Nicaragua,2020-03-15,0,0
Nicaragua,2020-03-16,0,0
Nicaragua,2020-03-17,0,0
Nicaragua,2020-03-18,0,0
Nicaragua,2020-03-19,0,0
Nicaragua,2020-03-20,0,0
Nicaragua,2020-03-21,0,0
Nicaragua,2020-03-22,0,0
Nicaragua,2020-03-23,0,0
Nicaragua,2020-03-24,0,0
Nicaragua,2020-03-25,0,0
Nicaragua,2020-03-26,0,0
Nicaragua,2020-03-27,1,1
Niger,2020-03-01,0,0
Niger,2020-03-02,0,0
Niger,2020-03-03,0,0
Niger,2020-03-04,0,0
Niger,2020-03-05,0,0
Niger,2020-03-06,0,0
Niger,2020-03-07,0,0
Niger,2020-03-08,0,0
Niger,2020-03-09,0,0
Niger,2020-03-10,0,0
Niger,2020-03-11,0,0
Niger,2020-03-12,0,0
Niger,2020-03-13,0,0
Niger,2020-03-14,0,0
Niger,2020-03-15,0,0
Niger,2020-03-16,0,0
Niger,2020-03-17,0,0
Niger,2020-03-18,0,0
Niger,2020-03-19,0,0
Niger,2020-03-20,0,0
Niger,2020-03-21,0,0
Niger,2020-03-22,0,0
Niger,2020-03-23,0,0
Niger,2020-03-24,0,0
Niger,2020-03-25,1,1
Niger,2020-03-26,1,0
Niger,2020-03-27,1,0
Nigeria,2020-03-01,0,0
Nigeria,2020-03-02,0,0
Nigeria,2020-03-03,0,0
Nigeria,2020-03-04,0,0
Nigeria,2020-03-05,0,0
Nigeria,2020-03-06,0,0
Nigeria,2020-03-07,0,0
Nigeria,2020-03-08,0,0
Nigeria,2020-03-09,0,0
Nigeria,2020-03-10,0,0
Nigeria,2020-03-11,0,0
Nigeria,2020-03-12,0,0
Nigeria,2020-03-13,0,0
Nigeria,2020-03-14,0,0
Nigeria,2020-03-15,0,0
Nigeria,2020-03-16,0,0
Nigeria,2020-03-17,0,0
Nigeria,2020-03-18,0,0
Nigeria,2020-03-19,0,0
Nigeria,2020-03-20,0,0
Nigeria,2020-03-21,0,0
Nigeria,2020-03-22,0,0
Nigeria,2020-03-23,1,1
Nigeria,2020-03-24,1,0
Nigeria,2020-03-25,1,0
Nigeria,2020-03-26,1,0
Nigeria,2020-03-27,1,0
North Macedonia,2020-03-01,0,0
North Macedonia,2020-03-02,0,0
North Macedonia,2020-03-03,0,0
North Macedonia,2020-03-04,0,0
North Macedonia,2020-03-05,0,0
North Macedonia,2020-03-06,0,0
North Macedonia,2020-03-07,0,0
North Macedonia,2020-03-08,0,0
North Macedonia,2020-03-09,0,0
North Macedonia,2020-03-10,0,0
North Macedonia,2020-03-11,0,0
North Macedonia,2020-03-12,0,0
North Macedonia,2020-03-13,0,0
North Macedonia,2020-03-14,0,0
North Macedonia,2020-03-15,0,0
North Macedonia,2020-03-16,0,0
North Macedonia,2020-03-17,0,0
North Macedonia,2020-03-18,0,0
North Macedonia,2020-03-19,0,0
North Macedonia,2020-03-20,0,0
North Macedonia,2020-03-21,0,0
North Macedonia,2020-03-22,1,1
North Macedonia,2020-03-23,2,1
North Macedonia,2020-03-24,2,0
North Macedonia,2020-03-25,3,1
North Macedonia,2020-03-26,3,0
North Macedonia,2020-03-27,3,0
Norway,2020-03-01,0,0
Norway,2020-03-02,0,0
Norway,2020-03-03,0,0
Norway,2020-03-04,0,0
Norway,2020-03-05,0,0
Norway,2020-03-06,0,0
Norway,2020-03-07,0,0
Norway,2020-03-08,0,0
Norway,2020-03-09,0,0
Norway,2020-03-10,0,0
Norway,2020-03-11,0,0
Norway,2020-03-12,0,0
Norway,2020-03-13,0,0
Norway,2020-03-14,3,3
Norway,2020-03-15,3,0
Norway,2020-03-16,3,0
Norway,2020-03-17,3,0
Norway,2020-03-18,6,3
Norway,2020-03-19,7,1
Norway,2020-03-20,7,0
Norway,2020-03-21,7,0
Norway,2020-03-22,7,0
Norway,2020-03-23,10,3
Norway,2020-03-24,12,2
Norway,2020-03-25,14,2
Norway,2020-03-26,14,0
Norway,2020-03-27,19,5
Oman,2020-03-01,0,0
Oman,2020-03-02,0,0
Oman,2020-03-03,0,0
Oman,2020-03-04,0,0
Oman,2020-03-05,0,0
Oman,2020-03-06,0,0
Oman,2020-03-07,0,0
Oman,2020-03-08,0,0
Oman,2020-03-09,0,0
Oman,2020-03-10,0,0
Oman,2020-03-11,0,0
Oman,2020-03-12,0,0
Oman,2020-03-13,0,0
Oman,2020-03-14,0,0
Oman,2020-03-15,0,0
Oman,2020-03-16,0,0
Oman,2020-03-17,0,0
Oman,2020-03-18,0,0
Oman,2020-03-19,0,0
Oman,2020-03-20,0,0
Oman,2020-03-21,0,0
Oman,2020-03-22,0,0
Oman,2020-03-23,0,0
Oman,2020-03-24,0,0
Oman,2020-03-25,0,0
Oman,2020-03-26,0,0
